year,month,district,latitude,longitude,population,area_sq_km,population_density,police_stations,literacy_rate,unemployment_rate,avg_temperature_C,avg_rainfall_mm,is_festive_month,is_summer,is_monsoon,quarter,crime_murder,crime_rape,crime_robbery,crime_mv_theft,crime_burglary,crime_snatching,crime_hurt,crime_house_theft,crime_other_theft,crime_dacoity,crime_kidnapping,total_crimes,crime_rate_per_lakh,risk_level,risk_score,crime_density,prev_month_crimes,rolling_3m_avg
2021,6,New Delhi,28.6139,77.209,257000,35,7342.9,6,89.7,3.8,38.3,58.1,0,1,0,2,1,3,4,56,5,16,2,4,285,0,9,385,149.81,HIGH,3,11.0,361.0,366.3
2021,7,New Delhi,28.6139,77.209,257000,35,7342.9,6,89.7,3.8,35.6,213.4,0,1,1,3,1,3,4,60,4,14,2,4,227,0,9,328,127.63,HIGH,3,9.371428571428572,385.0,358.0
2021,8,New Delhi,28.6139,77.209,257000,35,7342.9,6,89.7,3.8,34.1,193.3,0,0,1,3,1,3,4,58,4,12,2,4,212,0,8,308,119.84,HIGH,3,8.8,328.0,340.3
2021,9,New Delhi,28.6139,77.209,257000,35,7342.9,6,89.7,3.8,31.8,117.5,0,0,1,3,1,3,3,55,4,12,2,4,221,0,9,314,122.18,HIGH,3,8.971428571428572,308.0,316.7
2021,10,New Delhi,28.6139,77.209,257000,35,7342.9,6,89.7,3.8,27.0,18.7,1,0,0,4,1,3,4,56,4,13,2,3,234,0,8,328,127.63,HIGH,3,9.371428571428572,314.0,316.7
2021,11,New Delhi,28.6139,77.209,257000,35,7342.9,6,89.7,3.8,20.8,4.5,1,0,0,4,1,3,4,61,4,14,2,4,212,0,8,313,121.79,HIGH,3,8.942857142857143,328.0,318.3
2021,12,New Delhi,28.6139,77.209,257000,35,7342.9,6,89.7,3.8,15.0,9.3,0,0,0,4,1,3,3,60,4,17,2,4,213,0,8,315,122.57,HIGH,3,9.0,313.0,318.7
2022,1,New Delhi,28.6139,77.209,257000,35,7342.9,6,89.7,3.8,14.3,19.4,0,0,0,1,0,2,2,28,4,7,1,10,114,0,4,172,66.93,LOW,1,4.914285714285715,315.0,266.7
2022,2,New Delhi,28.6139,77.209,257000,35,7342.9,6,89.7,3.8,17.8,18.5,0,0,0,1,0,2,2,28,4,6,1,11,106,0,5,165,64.2,LOW,1,4.714285714285714,172.0,217.3
2022,3,New Delhi,28.6139,77.209,257000,35,7342.9,6,89.7,3.8,24.1,15.9,1,0,0,1,0,2,2,29,5,7,1,13,103,0,5,167,64.98,LOW,1,4.771428571428571,165.0,168.0
2022,4,New Delhi,28.6139,77.209,257000,35,7342.9,6,89.7,3.8,30.7,7.6,1,1,0,2,0,2,2,32,5,10,2,12,110,0,6,181,70.43,MEDIUM,2,5.171428571428572,167.0,171.0
2022,5,New Delhi,28.6139,77.209,257000,35,7342.9,6,89.7,3.8,35.9,18.0,0,1,0,2,0,2,2,33,4,9,2,12,108,0,5,177,68.87,LOW,1,5.057142857142857,181.0,175.0
2022,6,New Delhi,28.6139,77.209,257000,35,7342.9,6,89.7,3.8,38.3,58.1,0,1,0,2,0,2,2,30,4,8,1,13,125,0,6,191,74.32,MEDIUM,2,5.457142857142857,177.0,183.0
2022,7,New Delhi,28.6139,77.209,257000,35,7342.9,6,89.7,3.8,35.6,213.4,0,1,1,3,0,2,2,32,5,8,1,12,108,0,5,175,68.09,LOW,1,5.0,191.0,181.0
2022,8,New Delhi,28.6139,77.209,257000,35,7342.9,6,89.7,3.8,34.1,193.3,0,0,1,3,0,2,2,28,4,8,1,13,98,0,5,161,62.65,LOW,1,4.6,175.0,175.7
2022,9,New Delhi,28.6139,77.209,257000,35,7342.9,6,89.7,3.8,31.8,117.5,0,0,1,3,0,2,2,27,4,8,1,11,92,0,5,152,59.14,LOW,1,4.342857142857143,161.0,162.7
2022,10,New Delhi,28.6139,77.209,257000,35,7342.9,6,89.7,3.8,27.0,18.7,1,0,0,4,0,2,2,31,5,8,1,12,93,0,5,159,61.87,LOW,1,4.542857142857143,152.0,157.3
2022,11,New Delhi,28.6139,77.209,257000,35,7342.9,6,89.7,3.8,20.8,4.5,1,0,0,4,0,2,2,30,5,7,1,13,112,0,5,177,68.87,LOW,1,5.057142857142857,159.0,162.7
2022,12,New Delhi,28.6139,77.209,257000,35,7342.9,6,89.7,3.8,15.0,9.3,0,0,0,4,0,2,2,31,4,7,1,11,104,0,5,167,64.98,LOW,1,4.771428571428571,177.0,167.7
2016,1,North,28.73,77.205,890000,60,14833.3,9,82.0,5.5,14.3,19.4,0,0,0,1,2,8,19,166,55,42,6,61,314,0,28,701,78.76,MEDIUM,2,11.683333333333334,,701.0
2016,2,North,28.73,77.205,890000,60,14833.3,9,82.0,5.5,17.8,18.5,0,0,0,1,2,8,17,151,62,39,5,60,323,0,27,694,77.98,MEDIUM,2,11.566666666666666,701.0,697.5
2016,3,North,28.73,77.205,890000,60,14833.3,9,82.0,5.5,24.1,15.9,1,0,0,1,2,9,21,157,63,41,7,61,356,0,29,746,83.82,MEDIUM,2,12.433333333333334,694.0,713.7
2016,4,North,28.73,77.205,890000,60,14833.3,9,82.0,5.5,30.7,7.6,1,1,0,2,2,10,24,156,70,42,7,64,309,0,31,715,80.34,MEDIUM,2,11.916666666666666,746.0,718.3
2016,5,North,28.73,77.205,890000,60,14833.3,9,82.0,5.5,35.9,18.0,0,1,0,2,2,11,21,201,69,46,8,75,371,0,30,834,93.71,MEDIUM,2,13.9,715.0,765.0
2016,6,North,28.73,77.205,890000,60,14833.3,9,82.0,5.5,38.3,58.1,0,1,0,2,3,10,22,175,65,43,8,78,353,0,33,790,88.76,MEDIUM,2,13.166666666666666,834.0,779.7
2016,7,North,28.73,77.205,890000,60,14833.3,9,82.0,5.5,35.6,213.4,0,1,1,3,3,9,25,179,62,42,7,69,368,0,30,794,89.21,MEDIUM,2,13.233333333333333,790.0,806.0
2016,8,North,28.73,77.205,890000,60,14833.3,9,82.0,5.5,34.1,193.3,0,0,1,3,2,8,18,167,68,44,6,58,354,0,28,753,84.61,MEDIUM,2,12.55,794.0,779.0
2016,9,North,28.73,77.205,890000,60,14833.3,9,82.0,5.5,31.8,117.5,0,0,1,3,2,10,21,141,47,43,5,60,291,0,29,649,72.92,MEDIUM,2,10.816666666666666,753.0,732.0
2016,10,North,28.73,77.205,890000,60,14833.3,9,82.0,5.5,27.0,18.7,1,0,0,4,2,9,23,151,61,39,5,63,330,0,30,713,80.11,MEDIUM,2,11.883333333333333,649.0,705.0
2016,11,North,28.73,77.205,890000,60,14833.3,9,82.0,5.5,20.8,4.5,1,0,0,4,2,8,23,160,67,46,7,60,340,0,26,739,83.03,MEDIUM,2,12.316666666666666,713.0,700.3
2016,12,North,28.73,77.205,890000,60,14833.3,9,82.0,5.5,15.0,9.3,0,0,0,4,2,9,20,164,52,39,6,64,306,0,26,688,77.3,MEDIUM,2,11.466666666666669,739.0,713.3
2017,1,North,28.73,77.205,890000,60,14833.3,9,82.0,5.5,14.3,19.4,0,0,0,1,2,9,11,177,42,33,6,49,422,0,24,775,87.08,MEDIUM,2,12.916666666666666,688.0,734.0
2017,2,North,28.73,77.205,890000,60,14833.3,9,82.0,5.5,17.8,18.5,0,0,0,1,2,9,13,179,39,32,6,41,538,0,25,884,99.33,HIGH,3,14.733333333333333,775.0,782.3
2017,3,North,28.73,77.205,890000,60,14833.3,9,82.0,5.5,24.1,15.9,1,0,0,1,2,9,15,189,45,36,6,45,530,0,28,905,101.69,HIGH,3,15.083333333333334,884.0,854.7
2017,4,North,28.73,77.205,890000,60,14833.3,9,82.0,5.5,30.7,7.6,1,1,0,2,2,11,15,200,49,37,6,46,497,0,31,894,100.45,HIGH,3,14.9,905.0,894.3
2017,5,North,28.73,77.205,890000,60,14833.3,9,82.0,5.5,35.9,18.0,0,1,0,2,3,10,16,180,52,37,7,56,530,0,31,922,103.6,HIGH,3,15.366666666666667,894.0,907.0
2017,6,North,28.73,77.205,890000,60,14833.3,9,82.0,5.5,38.3,58.1,0,1,0,2,2,11,15,169,43,44,6,50,531,0,33,904,101.57,HIGH,3,15.066666666666666,922.0,906.7
2017,7,North,28.73,77.205,890000,60,14833.3,9,82.0,5.5,35.6,213.4,0,1,1,3,2,10,13,188,46,34,6,48,441,0,27,815,91.57,MEDIUM,2,13.583333333333334,904.0,880.3
2017,8,North,28.73,77.205,890000,60,14833.3,9,82.0,5.5,34.1,193.3,0,0,1,3,2,10,14,166,43,34,5,41,417,0,26,758,85.17,MEDIUM,2,12.633333333333333,815.0,825.7
2017,9,North,28.73,77.205,890000,60,14833.3,9,82.0,5.5,31.8,117.5,0,0,1,3,2,9,14,176,41,33,5,47,507,0,28,862,96.85,HIGH,3,14.366666666666667,758.0,811.7
2017,10,North,28.73,77.205,890000,60,14833.3,9,82.0,5.5,27.0,18.7,1,0,0,4,2,9,12,172,42,37,6,48,566,0,26,920,103.37,HIGH,3,15.333333333333334,862.0,846.7
2017,11,North,28.73,77.205,890000,60,14833.3,9,82.0,5.5,20.8,4.5,1,0,0,4,2,9,14,179,42,29,6,54,471,0,27,833,93.6,MEDIUM,2,13.883333333333333,920.0,871.7
2017,12,North,28.73,77.205,890000,60,14833.3,9,82.0,5.5,15.0,9.3,0,0,0,4,2,9,12,171,43,35,6,44,537,0,27,886,99.55,HIGH,3,14.766666666666667,833.0,879.7
2018,1,North,28.73,77.205,890000,60,14833.3,9,82.0,5.5,14.3,19.4,0,0,0,1,3,8,11,164,18,28,7,15,509,0,22,785,88.2,MEDIUM,2,13.083333333333334,886.0,834.7
2018,2,North,28.73,77.205,890000,60,14833.3,9,82.0,5.5,17.8,18.5,0,0,0,1,2,8,10,187,18,28,6,16,550,0,23,848,95.28,HIGH,3,14.133333333333333,785.0,839.7
2018,3,North,28.73,77.205,890000,60,14833.3,9,82.0,5.5,24.1,15.9,1,0,0,1,2,10,10,221,16,33,7,16,609,0,29,953,107.08,HIGH,3,15.883333333333333,848.0,862.0
2018,4,North,28.73,77.205,890000,60,14833.3,9,82.0,5.5,30.7,7.6,1,1,0,2,3,9,12,196,20,30,7,17,564,0,27,885,99.44,HIGH,3,14.75,953.0,895.3
2018,5,North,28.73,77.205,890000,60,14833.3,9,82.0,5.5,35.9,18.0,0,1,0,2,2,12,13,258,18,34,6,18,669,0,30,1060,119.1,HIGH,3,17.666666666666668,885.0,966.0
2018,6,North,28.73,77.205,890000,60,14833.3,9,82.0,5.5,38.3,58.1,0,1,0,2,3,11,11,235,17,35,7,18,648,0,27,1012,113.71,HIGH,3,16.866666666666667,1060.0,985.7
2018,7,North,28.73,77.205,890000,60,14833.3,9,82.0,5.5,35.6,213.4,0,1,1,3,2,8,10,188,21,32,7,14,571,0,28,881,98.99,HIGH,3,14.683333333333334,1012.0,984.3
2018,8,North,28.73,77.205,890000,60,14833.3,9,82.0,5.5,34.1,193.3,0,0,1,3,2,9,10,188,18,32,6,17,595,0,25,902,101.35,HIGH,3,15.033333333333331,881.0,931.7
2018,9,North,28.73,77.205,890000,60,14833.3,9,82.0,5.5,31.8,117.5,0,0,1,3,2,9,10,209,17,27,6,14,562,0,23,879,98.76,HIGH,3,14.65,902.0,887.3
2018,10,North,28.73,77.205,890000,60,14833.3,9,82.0,5.5,27.0,18.7,1,0,0,4,2,9,11,224,18,29,6,16,674,0,26,1015,114.04,HIGH,3,16.916666666666668,879.0,932.0
2018,11,North,28.73,77.205,890000,60,14833.3,9,82.0,5.5,20.8,4.5,1,0,0,4,2,9,10,208,20,27,6,16,626,0,20,944,106.07,HIGH,3,15.733333333333333,1015.0,946.0
2018,12,North,28.73,77.205,890000,60,14833.3,9,82.0,5.5,15.0,9.3,0,0,0,4,2,10,10,204,17,29,7,18,603,0,25,925,103.93,HIGH,3,15.416666666666666,944.0,961.3
2019,1,North,28.73,77.205,890000,60,14833.3,9,82.0,5.5,14.3,19.4,0,0,0,1,2,8,9,198,14,29,6,11,874,0,26,1177,132.25,HIGH,3,19.616666666666667,925.0,1015.3
2019,2,North,28.73,77.205,890000,60,14833.3,9,82.0,5.5,17.8,18.5,0,0,0,1,2,8,7,191,12,29,5,10,701,0,23,988,111.01,HIGH,3,16.466666666666665,1177.0,1030.0
2019,3,North,28.73,77.205,890000,60,14833.3,9,82.0,5.5,24.1,15.9,1,0,0,1,2,10,8,215,12,25,6,11,826,0,28,1143,128.43,HIGH,3,19.05,988.0,1102.7
2019,4,North,28.73,77.205,890000,60,14833.3,9,82.0,5.5,30.7,7.6,1,1,0,2,3,10,9,209,13,29,6,11,948,0,26,1264,142.02,HIGH,3,21.066666666666663,1143.0,1131.7
2019,5,North,28.73,77.205,890000,60,14833.3,9,82.0,5.5,35.9,18.0,0,1,0,2,3,11,9,190,15,34,6,13,822,0,28,1131,127.08,HIGH,3,18.85,1264.0,1179.3
2019,6,North,28.73,77.205,890000,60,14833.3,9,82.0,5.5,38.3,58.1,0,1,0,2,2,9,10,219,14,32,6,12,1012,0,32,1348,151.46,HIGH,3,22.466666666666665,1131.0,1247.7
2019,7,North,28.73,77.205,890000,60,14833.3,9,82.0,5.5,35.6,213.4,0,1,1,3,2,9,8,181,14,33,7,12,948,0,28,1242,139.55,HIGH,3,20.7,1348.0,1240.3
2019,8,North,28.73,77.205,890000,60,14833.3,9,82.0,5.5,34.1,193.3,0,0,1,3,2,9,9,190,12,26,6,12,686,0,26,978,109.89,HIGH,3,16.3,1242.0,1189.3
2019,9,North,28.73,77.205,890000,60,14833.3,9,82.0,5.5,31.8,117.5,0,0,1,3,2,9,9,175,14,28,6,11,604,0,23,881,98.99,HIGH,3,14.683333333333334,978.0,1033.7
2019,10,North,28.73,77.205,890000,60,14833.3,9,82.0,5.5,27.0,18.7,1,0,0,4,2,10,8,191,14,25,6,10,752,0,27,1045,117.42,HIGH,3,17.416666666666668,881.0,968.0
2019,11,North,28.73,77.205,890000,60,14833.3,9,82.0,5.5,20.8,4.5,1,0,0,4,2,9,9,179,13,30,5,12,759,0,23,1041,116.97,HIGH,3,17.35,1045.0,989.0
2019,12,North,28.73,77.205,890000,60,14833.3,9,82.0,5.5,15.0,9.3,0,0,0,4,2,9,8,193,14,27,7,11,825,0,24,1120,125.84,HIGH,3,18.666666666666668,1041.0,1068.7
2020,1,North,28.73,77.205,890000,60,14833.3,9,82.0,5.5,14.3,19.4,0,0,0,1,2,7,9,138,10,36,5,9,499,0,17,732,82.25,MEDIUM,2,12.2,1120.0,964.3
2020,2,North,28.73,77.205,890000,60,14833.3,9,82.0,5.5,17.8,18.5,0,0,0,1,2,7,8,131,8,28,4,8,528,0,17,741,83.26,MEDIUM,2,12.35,732.0,864.3
2020,3,North,28.73,77.205,890000,60,14833.3,9,82.0,5.5,24.1,15.9,1,0,0,1,2,7,8,159,12,37,4,10,568,0,19,826,92.81,MEDIUM,2,13.766666666666667,741.0,766.3
2020,4,North,28.73,77.205,890000,60,14833.3,9,82.0,5.5,30.7,7.6,1,1,0,2,2,8,10,153,11,36,4,10,576,0,22,832,93.48,MEDIUM,2,13.866666666666667,826.0,799.7
2020,5,North,28.73,77.205,890000,60,14833.3,9,82.0,5.5,35.9,18.0,0,1,0,2,3,9,10,188,10,45,4,9,628,0,20,926,104.04,HIGH,3,15.433333333333334,832.0,861.3
2020,6,North,28.73,77.205,890000,60,14833.3,9,82.0,5.5,38.3,58.1,0,1,0,2,2,8,10,162,12,36,5,11,562,0,21,829,93.15,MEDIUM,2,13.816666666666666,926.0,862.3
2020,7,North,28.73,77.205,890000,60,14833.3,9,82.0,5.5,35.6,213.4,0,1,1,3,2,7,9,159,9,43,5,9,672,0,18,933,104.83,HIGH,3,15.55,829.0,896.0
2020,8,North,28.73,77.205,890000,60,14833.3,9,82.0,5.5,34.1,193.3,0,0,1,3,2,7,8,145,10,36,5,8,547,0,18,786,88.31,MEDIUM,2,13.1,933.0,849.3
2020,9,North,28.73,77.205,890000,60,14833.3,9,82.0,5.5,31.8,117.5,0,0,1,3,2,7,8,153,9,28,5,8,615,0,15,850,95.51,HIGH,3,14.166666666666666,786.0,856.3
2020,10,North,28.73,77.205,890000,60,14833.3,9,82.0,5.5,27.0,18.7,1,0,0,4,2,6,10,161,9,33,4,10,505,0,17,757,85.06,MEDIUM,2,12.616666666666667,850.0,797.7
2020,11,North,28.73,77.205,890000,60,14833.3,9,82.0,5.5,20.8,4.5,1,0,0,4,2,8,8,143,9,34,5,8,464,0,17,698,78.43,MEDIUM,2,11.633333333333333,757.0,768.3
2020,12,North,28.73,77.205,890000,60,14833.3,9,82.0,5.5,15.0,9.3,0,0,0,4,2,7,8,134,9,35,5,9,556,0,18,783,87.98,MEDIUM,2,13.05,698.0,746.0
2021,1,North,28.73,77.205,890000,60,14833.3,9,82.0,5.5,14.3,19.4,0,0,0,1,2,10,10,154,10,39,6,11,602,0,25,869,97.64,HIGH,3,14.483333333333333,783.0,783.3
2021,2,North,28.73,77.205,890000,60,14833.3,9,82.0,5.5,17.8,18.5,0,0,0,1,2,9,11,148,10,30,5,10,685,0,23,933,104.83,HIGH,3,15.55,869.0,861.7
2021,3,North,28.73,77.205,890000,60,14833.3,9,82.0,5.5,24.1,15.9,1,0,0,1,2,9,10,149,12,40,6,11,664,0,25,928,104.27,HIGH,3,15.466666666666669,933.0,910.0
2021,4,North,28.73,77.205,890000,60,14833.3,9,82.0,5.5,30.7,7.6,1,1,0,2,2,10,11,192,13,44,6,11,729,0,25,1043,117.19,HIGH,3,17.383333333333333,928.0,968.0
2021,5,North,28.73,77.205,890000,60,14833.3,9,82.0,5.5,35.9,18.0,0,1,0,2,2,8,11,168,14,47,7,12,723,0,27,1019,114.49,HIGH,3,16.983333333333334,1043.0,996.7
2021,6,North,28.73,77.205,890000,60,14833.3,9,82.0,5.5,38.3,58.1,0,1,0,2,2,8,11,185,14,37,6,11,716,0,26,1016,114.16,HIGH,3,16.933333333333334,1019.0,1026.0
2021,7,North,28.73,77.205,890000,60,14833.3,9,82.0,5.5,35.6,213.4,0,1,1,3,2,10,10,173,12,41,6,11,774,0,29,1068,120.0,HIGH,3,17.8,1016.0,1034.3
2021,8,North,28.73,77.205,890000,60,14833.3,9,82.0,5.5,34.1,193.3,0,0,1,3,2,8,11,173,13,42,6,12,637,0,23,927,104.16,HIGH,3,15.45,1068.0,1003.7
2021,9,North,28.73,77.205,890000,60,14833.3,9,82.0,5.5,31.8,117.5,0,0,1,3,2,9,11,156,11,39,6,10,687,0,21,952,106.97,HIGH,3,15.866666666666667,927.0,982.3
2021,10,North,28.73,77.205,890000,60,14833.3,9,82.0,5.5,27.0,18.7,1,0,0,4,2,9,11,155,10,42,6,11,613,0,23,882,99.1,HIGH,3,14.7,952.0,920.3
2021,11,North,28.73,77.205,890000,60,14833.3,9,82.0,5.5,20.8,4.5,1,0,0,4,2,9,9,165,11,41,6,10,632,0,23,908,102.02,HIGH,3,15.133333333333333,882.0,914.0
2021,12,North,28.73,77.205,890000,60,14833.3,9,82.0,5.5,15.0,9.3,0,0,0,4,2,8,10,163,11,40,6,11,677,0,18,946,106.29,HIGH,3,15.766666666666667,908.0,912.0
2022,1,North,28.73,77.205,890000,60,14833.3,9,82.0,5.5,14.3,19.4,0,0,0,1,1,4,5,100,13,18,4,32,307,0,13,497,55.84,LOW,1,8.283333333333333,946.0,783.7
2022,2,North,28.73,77.205,890000,60,14833.3,9,82.0,5.5,17.8,18.5,0,0,0,1,1,5,6,83,12,21,3,28,297,0,13,469,52.7,LOW,1,7.816666666666666,497.0,637.3
2022,3,North,28.73,77.205,890000,60,14833.3,9,82.0,5.5,24.1,15.9,1,0,0,1,1,5,5,82,15,21,4,32,285,0,15,465,52.25,LOW,1,7.75,469.0,477.0
2022,4,North,28.73,77.205,890000,60,14833.3,9,82.0,5.5,30.7,7.6,1,1,0,2,1,5,5,97,14,23,4,29,333,0,14,525,58.99,LOW,1,8.75,465.0,486.3
2022,5,North,28.73,77.205,890000,60,14833.3,9,82.0,5.5,35.9,18.0,0,1,0,2,1,5,5,93,15,24,4,36,319,0,16,518,58.2,LOW,1,8.633333333333333,525.0,502.7
2022,6,North,28.73,77.205,890000,60,14833.3,9,82.0,5.5,38.3,58.1,0,1,0,2,1,5,6,80,14,21,5,35,333,0,14,514,57.75,LOW,1,8.566666666666666,518.0,519.0
2022,7,North,28.73,77.205,890000,60,14833.3,9,82.0,5.5,35.6,213.4,0,1,1,3,1,5,5,96,13,23,4,37,306,0,16,506,56.85,LOW,1,8.433333333333334,514.0,512.7
2022,8,North,28.73,77.205,890000,60,14833.3,9,82.0,5.5,34.1,193.3,0,0,1,3,1,5,5,87,14,22,4,32,342,0,14,526,59.1,LOW,1,8.766666666666667,506.0,515.3
2022,9,North,28.73,77.205,890000,60,14833.3,9,82.0,5.5,31.8,117.5,0,0,1,3,1,5,5,103,12,19,3,33,256,0,14,451,50.67,LOW,1,7.516666666666667,526.0,494.3
2022,10,North,28.73,77.205,890000,60,14833.3,9,82.0,5.5,27.0,18.7,1,0,0,4,1,5,5,87,13,22,3,33,299,0,13,481,54.04,LOW,1,8.016666666666667,451.0,486.0
2022,11,North,28.73,77.205,890000,60,14833.3,9,82.0,5.5,20.8,4.5,1,0,0,4,1,5,5,80,11,20,4,33,303,0,12,474,53.26,LOW,1,7.9,481.0,468.7
2022,12,North,28.73,77.205,890000,60,14833.3,9,82.0,5.5,15.0,9.3,0,0,0,4,1,5,5,92,12,21,5,31,323,0,14,509,57.19,LOW,1,8.483333333333333,474.0,488.0
2016,1,North East,28.683,77.2854,2242800,60,37380.0,11,79.8,7.2,14.3,19.4,0,0,0,1,4,17,31,287,88,62,11,114,574,0,47,1235,55.07,LOW,1,20.58333333333333,,1235.0
2016,2,North East,28.683,77.2854,2242800,60,37380.0,11,79.8,7.2,17.8,18.5,0,0,0,1,4,14,34,281,108,72,9,95,561,0,48,1226,54.66,LOW,1,20.433333333333334,1235.0,1230.5
2016,3,North East,28.683,77.2854,2242800,60,37380.0,11,79.8,7.2,24.1,15.9,1,0,0,1,4,17,35,298,108,73,11,112,611,0,54,1323,58.99,LOW,1,22.05,1226.0,1261.3
2016,4,North East,28.683,77.2854,2242800,60,37380.0,11,79.8,7.2,30.7,7.6,1,1,0,2,4,16,40,269,114,69,11,118,579,0,57,1277,56.94,LOW,1,21.28333333333333,1323.0,1275.3
2016,5,North East,28.683,77.2854,2242800,60,37380.0,11,79.8,7.2,35.9,18.0,0,1,0,2,5,19,39,336,109,87,12,119,712,0,50,1488,66.35,LOW,1,24.8,1277.0,1362.7
2016,6,North East,28.683,77.2854,2242800,60,37380.0,11,79.8,7.2,38.3,58.1,0,1,0,2,4,19,40,278,132,90,12,117,650,0,57,1399,62.38,LOW,1,23.316666666666663,1488.0,1388.0
2016,7,North East,28.683,77.2854,2242800,60,37380.0,11,79.8,7.2,35.6,213.4,0,1,1,3,5,19,39,304,113,79,11,113,527,0,54,1264,56.36,LOW,1,21.066666666666663,1399.0,1383.7
2016,8,North East,28.683,77.2854,2242800,60,37380.0,11,79.8,7.2,34.1,193.3,0,0,1,3,4,15,35,252,99,72,9,111,566,0,49,1212,54.04,LOW,1,20.2,1264.0,1291.7
2016,9,North East,28.683,77.2854,2242800,60,37380.0,11,79.8,7.2,31.8,117.5,0,0,1,3,4,15,27,263,105,60,11,105,578,0,43,1211,54.0,LOW,1,20.183333333333334,1212.0,1229.0
2016,10,North East,28.683,77.2854,2242800,60,37380.0,11,79.8,7.2,27.0,18.7,1,0,0,4,4,18,39,299,104,65,11,118,660,0,47,1365,60.86,LOW,1,22.75,1211.0,1262.7
2016,11,North East,28.683,77.2854,2242800,60,37380.0,11,79.8,7.2,20.8,4.5,1,0,0,4,4,14,38,272,106,72,11,113,545,0,43,1218,54.31,LOW,1,20.3,1365.0,1264.7
2016,12,North East,28.683,77.2854,2242800,60,37380.0,11,79.8,7.2,15.0,9.3,0,0,0,4,4,16,33,326,96,76,12,103,637,0,50,1353,60.33,LOW,1,22.55,1218.0,1312.0
2017,1,North East,28.683,77.2854,2242800,60,37380.0,11,79.8,7.2,14.3,19.4,0,0,0,1,3,17,23,293,60,63,9,79,852,0,40,1439,64.16,LOW,1,23.98333333333333,1353.0,1336.7
2017,2,North East,28.683,77.2854,2242800,60,37380.0,11,79.8,7.2,17.8,18.5,0,0,0,1,4,15,22,277,67,63,8,84,702,0,41,1283,57.21,LOW,1,21.383333333333333,1439.0,1358.3
2017,3,North East,28.683,77.2854,2242800,60,37380.0,11,79.8,7.2,24.1,15.9,1,0,0,1,4,13,26,298,69,66,10,88,906,0,41,1521,67.82,LOW,1,25.35,1283.0,1414.3
2017,4,North East,28.683,77.2854,2242800,60,37380.0,11,79.8,7.2,30.7,7.6,1,1,0,2,3,15,26,343,82,65,11,88,921,0,48,1602,71.43,MEDIUM,2,26.7,1521.0,1468.7
2017,5,North East,28.683,77.2854,2242800,60,37380.0,11,79.8,7.2,35.9,18.0,0,1,0,2,4,17,22,356,73,70,11,96,942,0,54,1645,73.35,MEDIUM,2,27.416666666666668,1602.0,1589.3
2017,6,North East,28.683,77.2854,2242800,60,37380.0,11,79.8,7.2,38.3,58.1,0,1,0,2,5,17,26,295,90,61,11,80,891,0,47,1523,67.91,LOW,1,25.383333333333333,1645.0,1590.0
2017,7,North East,28.683,77.2854,2242800,60,37380.0,11,79.8,7.2,35.6,213.4,0,1,1,3,4,18,22,334,67,70,10,84,989,0,42,1640,73.12,MEDIUM,2,27.33333333333333,1523.0,1602.7
2017,8,North East,28.683,77.2854,2242800,60,37380.0,11,79.8,7.2,34.1,193.3,0,0,1,3,4,15,21,314,64,64,9,74,735,0,48,1348,60.1,LOW,1,22.466666666666665,1640.0,1503.7
2017,9,North East,28.683,77.2854,2242800,60,37380.0,11,79.8,7.2,31.8,117.5,0,0,1,3,4,17,20,260,69,61,11,81,797,0,48,1368,61.0,LOW,1,22.8,1348.0,1452.0
2017,10,North East,28.683,77.2854,2242800,60,37380.0,11,79.8,7.2,27.0,18.7,1,0,0,4,4,15,25,288,73,61,10,71,865,0,47,1459,65.05,LOW,1,24.316666666666663,1368.0,1391.7
2017,11,North East,28.683,77.2854,2242800,60,37380.0,11,79.8,7.2,20.8,4.5,1,0,0,4,4,17,21,317,75,59,10,85,891,0,47,1526,68.04,LOW,1,25.433333333333334,1459.0,1451.0
2017,12,North East,28.683,77.2854,2242800,60,37380.0,11,79.8,7.2,15.0,9.3,0,0,0,4,4,16,23,290,79,54,9,77,927,0,41,1520,67.77,LOW,1,25.33333333333333,1526.0,1501.7
2018,1,North East,28.683,77.2854,2242800,60,37380.0,11,79.8,7.2,14.3,19.4,0,0,0,1,4,13,18,283,29,57,11,25,1010,0,46,1496,66.7,LOW,1,24.933333333333334,1520.0,1514.0
2018,2,North East,28.683,77.2854,2242800,60,37380.0,11,79.8,7.2,17.8,18.5,0,0,0,1,3,15,17,335,28,41,10,28,940,0,45,1462,65.19,LOW,1,24.366666666666667,1496.0,1492.7
2018,3,North East,28.683,77.2854,2242800,60,37380.0,11,79.8,7.2,24.1,15.9,1,0,0,1,4,15,20,335,33,60,11,30,953,0,46,1507,67.19,LOW,1,25.116666666666667,1462.0,1488.3
2018,4,North East,28.683,77.2854,2242800,60,37380.0,11,79.8,7.2,30.7,7.6,1,1,0,2,4,17,20,344,31,54,13,34,1040,0,40,1597,71.21,MEDIUM,2,26.616666666666667,1507.0,1522.0
2018,5,North East,28.683,77.2854,2242800,60,37380.0,11,79.8,7.2,35.9,18.0,0,1,0,2,5,19,24,383,32,60,12,35,1146,0,49,1765,78.7,MEDIUM,2,29.416666666666668,1597.0,1623.0
2018,6,North East,28.683,77.2854,2242800,60,37380.0,11,79.8,7.2,38.3,58.1,0,1,0,2,4,17,20,375,31,57,12,31,1144,0,53,1744,77.76,MEDIUM,2,29.066666666666663,1765.0,1702.0
